industry_id,industry,code,name
274,"섬유,의류,신발,호화품",033340,좋은사람들
274,"섬유,의류,신발,호화품",035150,백산
274,"섬유,의류,신발,호화품",036620,감성코퍼레이션
274,"섬유,의류,신발,호화품",047770,코데즈컴바인
274,"섬유,의류,신발,호화품",065060,지엔코
274,"섬유,의류,신발,호화품",069640,한세엠케이
274,"섬유,의류,신발,호화품",079980,휴비스
274,"섬유,의류,신발,호화품",081660,미스토홀딩스
274,"섬유,의류,신발,호화품",083550,케이엠
274,"섬유,의류,신발,호화품",084680,이월드
274,"섬유,의류,신발,호화품",084870,TBH글로벌
274,"섬유,의류,신발,호화품",088790,진도
274,"섬유,의류,신발,호화품",093050,LF
274,"섬유,의류,신발,호화품",093240,형지엘리트
274,"섬유,의류,신발,호화품",098660,에스티오
274,"섬유,의류,신발,호화품",105630,한세실업
274,"섬유,의류,신발,호화품",109670,씨싸이트
274,"섬유,의류,신발,호화품",110790,크리스에프앤씨
274,"섬유,의류,신발,호화품",111110,호전실업
274,"섬유,의류,신발,호화품",111380,동인기연
274,"섬유,의류,신발,호화품",111770,영원무역
274,"섬유,의류,신발,호화품",114630,폴라리스우노
274,"섬유,의류,신발,호화품",145170,노브랜드
274,"섬유,의류,신발,호화품",194370,제이에스코퍼레이션
274,"섬유,의류,신발,호화품",204020,그리티
274,"섬유,의류,신발,호화품",215480,토박스코리아
274,"섬유,의류,신발,호화품",225590,패션플랫폼
274,"섬유,의류,신발,호화품",227420,도부
274,"섬유,의류,신발,호화품",241590,화승엔터프라이즈
274,"섬유,의류,신발,호화품",263020,디케이앤디
274,"섬유,의류,신발,호화품",267790,배럴
274,"섬유,의류,신발,호화품",282620,기도산업
274,"섬유,의류,신발,호화품",298540,더네이쳐홀딩스
274,"섬유,의류,신발,호화품",306040,에스제이그룹
274,"섬유,의류,신발,호화품",308100,형지글로벌
274,"섬유,의류,신발,호화품",335870,윙스풋
274,"섬유,의류,신발,호화품",337930,젝시믹스
274,"섬유,의류,신발,호화품",351020,미쥬
274,"섬유,의류,신발,호화품",352700,씨앤투스
274,"섬유,의류,신발,호화품",366030,나인앤컴퍼니
274,"섬유,의류,신발,호화품",383220,F&F
274,"섬유,의류,신발,호화품",462310,뉴키즈온
274,"섬유,의류,신발,호화품",472850,폰드그룹
274,"섬유,의류,신발,호화품",478560,블랙야크아이앤씨
274,"섬유,의류,신발,호화품",481070,에이유브랜즈
274,"섬유,의류,신발,호화품",900100,파이온엑스
274,"섬유,의류,신발,호화품",900110,딥커머스
287,소프트웨어,016670,디모아
287,소프트웨어,030520,한컴
287,소프트웨어,039310,세중
287,소프트웨어,042510,라온시큐어
287,소프트웨어,047560,이스트소프트
287,소프트웨어,049470,비트플래닛
287,소프트웨어,050960,수산아이앤티
287,소프트웨어,053350,이니텍
287,소프트웨어,053580,웹케시
287,소프트웨어,053800,안랩
287,소프트웨어,053980,오상자이엘
287,소프트웨어,058970,엠로
287,소프트웨어,060850,영림원소프트랩
287,소프트웨어,065370,위세아이텍
287,소프트웨어,075130,플랜티넷
287,소프트웨어,078000,텔코웨어
287,소프트웨어,079970,투비소프트
287,소프트웨어,086960,MDS테크
287,소프트웨어,088340,유라클
287,소프트웨어,096250,와이즈넛
287,소프트웨어,099390,브레인즈컴퍼니
287,소프트웨어,100030,인지소프트
287,소프트웨어,131090,시큐브
287,소프트웨어,131370,알서포트
287,소프트웨어,136540,윈스테크넷
287,소프트웨어,139670,키네마스터
287,소프트웨어,148780,비큐AI
287,소프트웨어,150900,파수AI
287,소프트웨어,153460,네이블
287,소프트웨어,158430,아톤
287,소프트웨어,184230,SGA솔루션즈
287,소프트웨어,189690,포시에스
287,소프트웨어,192250,케이사인
287,소프트웨어,197140,디지캡
287,소프트웨어,205100,엑셈
287,소프트웨어,208350,지란지교시큐리티
287,소프트웨어,219420,링크제니시스
287,소프트웨어,220180,폴라리스AI핸디
287,소프트웨어,250060,모비스
287,소프트웨어,258790,소프트캠프
287,소프트웨어,263860,지니언스
287,소프트웨어,274400,이노시뮬레이션
287,소프트웨어,275630,에스에스알
287,소프트웨어,276040,스코넥
287,소프트웨어,288980,모아데이타
287,소프트웨어,290090,트윔
287,소프트웨어,290270,휴네시온
287,소프트웨어,290560,파라택시스이더리움
287,소프트웨어,291810,핀텔
287,소프트웨어,296640,이노에이엑스
287,소프트웨어,298830,슈어소프트테크
287,소프트웨어,300120,라온피플
287,소프트웨어,301300,바이브컴퍼니
287,소프트웨어,340810,시선AI
287,소프트웨어,347860,알체라
287,소프트웨어,352910,오비고
287,소프트웨어,356680,엑스게이트
287,소프트웨어,402030,코난테크놀로지
287,소프트웨어,411080,샌즈랩
287,소프트웨어,417860,오브젠
287,소프트웨어,418250,시큐레터
287,소프트웨어,418620,E8
287,소프트웨어,419120,산돌
287,소프트웨어,430690,한싹
287,소프트웨어,434480,모니터랩
287,소프트웨어,438700,버넥트
287,소프트웨어,446840,지슨
287,소프트웨어,450520,인스웨이브
287,소프트웨어,466410,사이냅소프트
287,소프트웨어,475040,스트라드비젼
287,소프트웨어,477850,마키나락스
287,소프트웨어,495810,유비씨
315,손해보험,000370,한화손해보험
315,손해보험,000400,롯데손해보험
315,손해보험,000540,흥국화재
315,손해보험,000545,흥국화재우
315,손해보험,000810,삼성화재
315,손해보험,000815,삼성화재우
315,손해보험,001450,현대해상
315,손해보험,003690,코리안리
315,손해보험,005830,DB손해보험
315,손해보험,031210,서울보증보험
315,손해보험,211050,인카금융서비스
315,손해보험,244920,에이플러스에셋
268,식품,001130,대한제분
268,식품,001680,대상
268,식품,001685,대상우
268,식품,001790,대한제당
268,식품,001795,대한제당우
268,식품,001800,오리온홀딩스
268,식품,002140,고려산업
268,식품,002600,조흥
268,식품,002680,한탑
268,식품,002760,보락
268,식품,003230,삼양식품
268,식품,003310,대주산업
268,식품,003380,하림지주
268,식품,003680,한성기업
268,식품,003920,남양유업
268,식품,003925,남양유업우
268,식품,003960,사조대림
268,식품,004370,농심
268,식품,004410,서울식품
268,식품,004415,서울식품우
268,식품,004970,신라교역
268,식품,005180,빙그레
268,식품,005610,삼립
268,식품,005670,푸드웰
268,식품,005740,크라운해태홀딩스
268,식품,005745,크라운해태홀딩스우
268,식품,005860,한일사료
268,식품,005990,매일홀딩스
268,식품,006040,동원산업
268,식품,006090,사조오양
268,식품,006980,우성
268,식품,007160,사조산업
268,식품,007310,오뚜기
268,식품,007540,샘표
268,식품,008040,사조동아원
268,식품,009780,엠에스씨
268,식품,011150,CJ씨푸드
268,식품,011155,CJ씨푸드1우
268,식품,014710,사조씨푸드
268,식품,016790,현대사료
268,식품,017810,풀무원
268,식품,025870,신라에스지
268,식품,025880,케이씨피드
268,식품,026960,동서
268,식품,027710,팜스토리
268,식품,027740,마니커
268,식품,030720,동원수산
268,식품,035810,이지홀딩스
268,식품,036580,팜스코
268,식품,051780,큐로홀딩스
268,식품,065150,대산F&B
268,식품,066360,체리부로
268,식품,072710,농심홀딩스
268,식품,073560,우리손에프앤지
268,식품,084690,대상홀딩스
268,식품,084695,대상홀딩스우
268,식품,088910,동우팜투테이블
268,식품,097950,CJ제일제당
268,식품,097955,CJ제일제당 우
268,식품,101530,해태제과식품
268,식품,103840,우양
268,식품,136480,하림
268,식품,136490,선진
268,식품,140410,메지온
268,식품,145990,삼양사
268,식품,145995,삼양사우
268,식품,178600,대동고려삼
268,식품,188040,바이오포트
268,식품,195500,마니커에프앤지
268,식품,208140,정다운
268,식품,218150,미래생명자원
268,식품,222980,한국맥널티
268,식품,229500,노브메타파마
268,식품,236030,씨알푸드
268,식품,248170,샘표식품
268,식품,260970,에스앤디
268,식품,264900,크라운제과
268,식품,267980,매일유업
268,식품,271560,오리온
268,식품,277410,인산가
268,식품,280360,롯데웰푸드
268,식품,290720,푸드나무
268,식품,311390,네오크레마
268,식품,339770,교촌에프앤비
268,식품,353810,이지바이오
268,식품,368970,오에스피
268,식품,403490,우듬지팜
268,식품,435570,에르코스
268,식품,453340,현대그린푸드
268,식품,900340,윙입푸드
302,식품과기본식료품소매,004590,한국가구
302,식품과기본식료품소매,006880,신송홀딩스
302,식품과기본식료품소매,051500,CJ프레시웨이
302,식품과기본식료품소매,223310,사토시홀딩스
302,식품과기본식료품소매,227840,현대코퍼레이션홀딩스
302,식품과기본식료품소매,250000,보라티알
302,식품과기본식료품소매,289170,바이오텐
300,양방향미디어와서비스,020120,키다리스튜디오
300,양방향미디어와서비스,035420,NAVER
300,양방향미디어와서비스,035720,카카오
300,양방향미디어와서비스,067160,SOOP
300,양방향미디어와서비스,089230,THE E&M
300,양방향미디어와서비스,134580,탑코미디어
300,양방향미디어와서비스,202960,판도라티비
300,양방향미디어와서비스,207760,미스터블루
300,양방향미디어와서비스,214270,FSN
300,양방향미디어와서비스,289220,자이언트스텝
300,양방향미디어와서비스,300080,플리토
300,양방향미디어와서비스,317530,에피소드컴퍼니
300,양방향미디어와서비스,376300,디어유
300,양방향미디어와서비스,408920,메쎄이상
300,양방향미디어와서비스,417180,핑거스토리
300,양방향미디어와서비스,443250,레뷰코퍼레이션
295,에너지장비및서비스,005090,SGC에너지
295,에너지장비및서비스,009830,한화솔루션
295,에너지장비및서비스,009835,한화솔루션우
295,에너지장비및서비스,018000,유니슨
295,에너지장비및서비스,038870,에코심플렉스
295,에너지장비및서비스,043200,파루
295,에너지장비및서비스,044490,태웅
295,에너지장비및서비스,046120,오르비텍
295,에너지장비및서비스,060900,에이전트AI
295,에너지장비및서비스,083650,비에이치아이
295,에너지장비및서비스,095910,에스에너지
295,에너지장비및서비스,098070,한텍
295,에너지장비및서비스,099220,SDN
295,에너지장비및서비스,100090,SK오션플랜트
295,에너지장비및서비스,100130,동국S&C
295,에너지장비및서비스,100840,SNT에너지
295,에너지장비및서비스,101970,우양에이치씨
295,에너지장비및서비스,112610,씨에스윈드
295,에너지장비및서비스,115530,씨엔플러스
295,에너지장비및서비스,126720,수산인더스트리
295,에너지장비및서비스,136150,원일티엔아이
295,에너지장비및서비스,137950,제이씨케미칼
295,에너지장비및서비스,180060,탑선
295,에너지장비및서비스,224760,엔에스컴퍼니
295,에너지장비및서비스,270520,앱튼
295,에너지장비및서비스,282720,금양그린파워
295,에너지장비및서비스,322000,HD현대에너지솔루션
295,에너지장비및서비스,336260,두산퓨얼셀
295,에너지장비및서비스,379390,이성씨엔아이
295,에너지장비및서비스,389260,대명에너지
295,에너지장비및서비스,457550,우진엔텍
295,에너지장비및서비스,475150,SK이터닉스
284,우주항공과국방,005870,휴니드
284,우주항공과국방,010820,퍼스텍
284,우주항공과국방,012450,한화에어로스페이스
284,우주항공과국방,032820,우리기술
284,우주항공과국방,047810,한국항공우주
284,우주항공과국방,064350,현대로템
284,우주항공과국방,065450,빅텍
284,우주항공과국방,067390,아스트
284,우주항공과국방,079550,LIG디펜스앤에어로스페이스
284,우주항공과국방,095270,웨이브일렉트로
284,우주항공과국방,099320,쎄트렉아이
284,우주항공과국방,214430,아이쓰리시스템
284,우주항공과국방,215090,솔디펜스
284,우주항공과국방,221840,하이즈항공
284,우주항공과국방,272210,한화시스템
284,우주항공과국방,274090,켄코아에어로스페이스
284,우주항공과국방,288180,케이피항공산업
284,우주항공과국방,289930,웨이비스
284,우주항공과국방,318660,타임기술
284,우주항공과국방,327260,RF머트리얼즈
284,우주항공과국방,347700,스피어
284,우주항공과국방,361390,제노코
284,우주항공과국방,417030,니어스랩
284,우주항공과국방,434190,탈로스
284,우주항공과국방,448710,코츠테크놀로지
284,우주항공과국방,451760,컨텍
284,우주항공과국방,462350,이노스페이스
284,우주항공과국방,474170,루미르
284,우주항공과국방,474610,RF시스템즈
284,우주항공과국방,478340,나라스페이스테크놀로지
284,우주항공과국방,484590,삼양컴텍
284,우주항공과국방,484870,엠앤씨솔루션
284,우주항공과국방,488900,비츠로넥스텍
296,운송인프라,003100,선광
296,운송인프라,005430,한국공항
296,운송인프라,038620,위즈코프
296,운송인프라,045340,토탈소프트
296,운송인프라,065710,서호전기
296,운송인프라,088980,맥쿼리인프라
296,운송인프라,121890,에스디시스템
296,운송인프라,415640,KB발해인프라
301,은행,006220,제주은행
301,은행,024110,기업은행
301,은행,055550,신한지주
301,은행,086790,하나금융지주
301,은행,105560,KB금융
301,은행,138930,BNK금융지주
301,은행,139130,iM금융지주
301,은행,175330,JB금융지주
301,은행,279570,케이뱅크
301,은행,316140,우리금융지주
301,은행,323410,카카오뱅크
309,음료,000080,하이트진로
309,음료,000087,하이트진로2우B
309,음료,000140,하이트진로홀딩스
309,음료,000145,하이트진로홀딩스우
309,음료,000890,보해양조
309,음료,004650,창해에탄올
309,음료,005300,롯데칠성
309,음료,005305,롯데칠성우
309,음료,018120,진로발효
309,음료,023150,MH에탄올
309,음료,033920,무학
309,음료,043650,국순당
309,음료,189980,흥국에프엔비
309,음료,267080,세븐브로이맥주
309,음료,276730,한울앤제주
309,음료,405920,나라셀라
308,인터넷과카탈로그소매,035080,그래디언트
308,인터넷과카탈로그소매,036030,케이티알파
308,인터넷과카탈로그소매,053280,예스24
308,인터넷과카탈로그소매,257720,실리콘투
308,인터넷과카탈로그소매,362320,청담글로벌
308,인터넷과카탈로그소매,475460,미트박스
273,자동차,000040,KR모터스
273,자동차,000270,기아
273,자동차,001390,KG케미칼
273,자동차,003620,KG모빌리티
273,자동차,005380,현대차
273,자동차,005385,현대차우
273,자동차,005387,현대차2우B
273,자동차,005389,현대차3우B
273,자동차,067990,도이치모터스
273,자동차,151860,KG에코솔루션
273,자동차,381970,케이카
273,자동차,900140,엘브이엠씨홀딩스
270,자동차부품,000240,한국앤컴퍼니
270,자동차부품,000300,DH오토넥스
270,자동차부품,000430,대원강업
270,자동차부품,001380,SG글로벌
270,자동차부품,001420,태원물산
270,자동차부품,001620,케이비아이동국실업
270,자동차부품,002350,넥센타이어
270,자동차부품,002355,넥센타이어1우B
270,자동차부품,002880,디와이에이
270,자동차부품,002920,유성기업
270,자동차부품,003570,SNT다이내믹스
270,자동차부품,004100,태양금속
270,자동차부품,004105,태양금속우
270,자동차부품,004490,세방전지
270,자동차부품,005030,부산주공
270,자동차부품,005710,대원산업
270,자동차부품,005720,넥센
270,자동차부품,005725,넥센우
270,자동차부품,005850,에스엘
270,자동차부품,006660,삼성공조
270,자동차부품,007340,DN오토모티브
270,자동차부품,007530,와이엠
270,자동차부품,007860,서연
270,자동차부품,009320,아진전자부품
270,자동차부품,009680,모토닉
270,자동차부품,009900,명신산업
270,자동차부품,010100,한국무브넥스
270,자동차부품,010580,에스엠벡셀
270,자동차부품,010690,화신
270,자동차부품,010770,평화홀딩스
270,자동차부품,011210,현대위아
270,자동차부품,011320,유니크
270,자동차부품,011330,유니켐
270,자동차부품,012200,계양전기
270,자동차부품,012205,계양전기우
270,자동차부품,012280,영화금속
270,자동차부품,012330,현대모비스
270,자동차부품,012860,모베이스전자
270,자동차부품,013310,아진산업
270,자동차부품,013520,화승코퍼레이션
270,자동차부품,013570,디와이
270,자동차부품,013720,청보
270,자동차부품,013870,지엠비코리아
270,자동차부품,015750,성우하이텍
270,자동차부품,016740,두올
270,자동차부품,017370,우신시스템
270,자동차부품,018500,동원모빌리티
270,자동차부품,018880,한온시스템
270,자동차부품,019180,티에이치엔
270,자동차부품,019540,일지테크
270,자동차부품,019770,서연탑메탈
270,자동차부품,020400,대동금속
270,자동차부품,021650,한국큐빅
270,자동차부품,021820,세원정공
270,자동차부품,023000,삼원강재
270,자동차부품,023800,인지컨트롤스
270,자동차부품,023810,인팩
270,자동차부품,024120,KB오토시스
270,자동차부품,024740,한일단조
270,자동차부품,024830,세원물산
270,자동차부품,024900,디와이덕양
270,자동차부품,024910,경창산업
270,자동차부품,025440,DH오토웨어
270,자동차부품,025530,SJM홀딩스
270,자동차부품,025540,한국단자
270,자동차부품,031510,오스템
270,자동차부품,033250,체시스
270,자동차부품,033310,엠투엔
270,자동차부품,033530,SJG세종
270,자동차부품,036530,SNT홀딩스
270,자동차부품,038110,에코플라스틱
270,자동차부품,038880,아이에이
270,자동차부품,040610,SG&G
270,자동차부품,041020,폴라리스오피스
270,자동차부품,041650,상신브레이크
270,자동차부품,041930,SY동아
270,자동차부품,043370,피에이치에이
270,자동차부품,046070,코다코
270,자동차부품,047400,유니온머티리얼
270,자동차부품,048430,유라테크
270,자동차부품,053060,세동
270,자동차부품,053270,구영테크
270,자동차부품,053700,삼보모터스
270,자동차부품,060980,HL홀딩스
270,자동차부품,064960,SNT모티브
270,자동차부품,065500,오리엔트정공
270,자동차부품,066590,스모트로닉
270,자동차부품,067570,엔브이에이치코리아
270,자동차부품,071850,캐스텍코리아
270,자동차부품,072470,우리산업홀딩스
270,자동차부품,073240,금호타이어
270,자동차부품,075180,새론오토모티브
270,자동차부품,078590,휴림에이텍
270,자동차부품,080470,성창오토텍
270,자동차부품,085910,네오티스
270,자동차부품,087260,모바일어플라이언스
270,자동차부품,088290,이원컴포텍
270,자동차부품,089470,HDC현대EP
270,자동차부품,090080,평화산업
270,자동차부품,090150,아이윈
270,자동차부품,092200,디아이씨
270,자동차부품,092780,DYP
270,자동차부품,093380,풍강
270,자동차부품,093510,엔지브이아이
270,자동차부품,097780,에코볼트
270,자동차부품,100250,진양홀딩스
270,자동차부품,101330,모베이스
270,자동차부품,104040,디에스엠
270,자동차부품,105550,엣지파운드리
270,자동차부품,113810,디젠스
270,자동차부품,116100,태양기계
270,자동차부품,118990,모트렉스
270,자동차부품,122350,삼기
270,자동차부품,122690,서진오토모티브
270,자동차부품,123040,엠에스오토텍
270,자동차부품,123410,코리아에프티
270,자동차부품,123700,SJM
270,자동차부품,125490,한라캐스트
270,자동차부품,126640,화신정공
270,자동차부품,128540,에코캡
270,자동차부품,130500,GH신소재
270,자동차부품,130740,티피씨글로벌
270,자동차부품,140660,위월드
270,자동차부품,143210,핸즈코퍼레이션
270,자동차부품,145210,다이나믹디자인
270,자동차부품,146060,율촌
270,자동차부품,161390,한국타이어앤테크놀로지
270,자동차부품,170030,현대공업
270,자동차부품,198940,한주라이트메탈
270,자동차부품,200880,서연이화
270,자동차부품,204320,HL만도
270,자동차부품,208860,다산디엠씨
270,자동차부품,212560,네오오토
270,자동차부품,214330,금호에이치티
270,자동차부품,215360,우리산업
270,자동차부품,234100,폴라리스세원
270,자동차부품,241690,유니테크노
270,자동차부품,265560,영화테크
270,자동차부품,271940,일진하이솔루스
270,자동차부품,290120,DH오토리드
270,자동차부품,308170,씨티알모빌리티
270,자동차부품,310870,디와이씨
270,자동차부품,312610,에이에프더블류
270,자동차부품,331740,아우토크립트
270,자동차부품,336680,탑런토탈솔루션
270,자동차부품,353590,오토앤
270,자동차부품,354320,알멕
270,자동차부품,378850,화승알앤에이
270,자동차부품,419050,삼기에너지솔루션즈
270,자동차부품,424960,스마트레이더시스템
270,자동차부품,437730,삼현
270,자동차부품,448900,한국피아이엠
270,자동차부품,463480,모티브링크
270,자동차부품,900070,글로벌에스엠
325,전기유틸리티,015760,한국전력
325,전기유틸리티,051600,한전KPS
325,전기유틸리티,052690,한전기술
325,전기유틸리티,130660,한전산업
325,전기유틸리티,453450,그리드위즈
306,전기장비,000500,가온전선
306,전기장비,001440,대한전선
306,전기장비,006260,LS
306,전기장비,006340,대원전선
306,전기장비,006345,대원전선우
306,전기장비,006910,보성파워텍
306,전기장비,007610,선도전기
306,전기장비,010120,LS ELECTRIC
306,전기장비,015860,일진홀딩스
306,전기장비,017040,광명전기
306,전기장비,017510,세명전기
306,전기장비,024840,KBI메탈
306,전기장비,033100,제룡전기
306,전기장비,038460,바이오스마트
306,전기장비,062040,산일전기
306,전기장비,103590,일진전기
306,전기장비,107640,한중엔시에스
306,전기장비,119850,지엔씨에너지
306,전기장비,125020,티씨머티리얼즈
306,전기장비,126340,비나텍
306,전기장비,147830,제룡산업
306,전기장비,178320,서진시스템
306,전기장비,189860,서전기전
306,전기장비,199820,제일일렉트릭
306,전기장비,208850,이비테크
306,전기장비,217320,썬테크
306,전기장비,229640,LS에코에너지
306,전기장비,237750,피앤씨테크
306,전기장비,260870,SK시그넷
306,전기장비,267260,HD현대일렉트릭
306,전기장비,294630,서남
306,전기장비,298040,효성중공업
306,전기장비,388050,지투파워
306,전기장비,475430,키스트론
306,전기장비,479960,위너스일렉
283,전기제품,001820,삼화콘덴서
283,전기제품,002230,피에스텍
283,전기제품,005680,삼영전자
283,전기제품,006400,삼성SDI
283,전기제품,006405,삼성SDI우
283,전기제품,009470,삼화전기
283,전기제품,012340,뉴인텍
283,전기제품,014910,성문전자
283,전기제품,014915,성문전자우
283,전기제품,033790,피노
283,전기제품,036010,아비코전자
283,전기제품,036830,솔브레인홀딩스
283,전기제품,037030,파워넷
283,전기제품,042110,에스씨디
283,전기제품,042370,비츠로테크
283,전기제품,043260,성호전자
283,전기제품,043590,웰킵스하이텍
283,전기제품,058610,에스피지
283,전기제품,066970,엘앤에프
283,전기제품,079810,APS이노베이션
283,전기제품,079960,동양이엔피
283,전기제품,082920,비츠로셀
283,전기제품,083930,아바코
283,전기제품,091580,상신이디피
283,전기제품,101670,하이드로리튬
283,전기제품,107600,새빗켐
283,전기제품,126730,코칩
283,전기제품,137400,피엔티
283,전기제품,148930,에이치와이티씨
283,전기제품,196490,디에이테크놀로지
283,전기제품,217820,원익피앤이
283,전기제품,222080,SFA넥셀
283,전기제품,224060,더코디
283,전기제품,232530,이엠티
283,전기제품,240600,유진테크놀로지
283,전기제품,243840,신흥에스이씨
283,전기제품,247540,에코프로비엠
283,전기제품,257370,피엔티엠에스
283,전기제품,259630,엠플러스
283,전기제품,267320,나인테크
283,전기제품,273640,와이엠텍
283,전기제품,278280,천보
283,전기제품,279060,이노벡스
283,전기제품,288620,에스프리즘
283,전기제품,302430,이노메트리
283,전기제품,313760,캐리
283,전기제품,348370,엔켐
283,전기제품,361610,SK아이이테크놀로지
283,전기제품,365340,성일하이텍
283,전기제품,373220,LG에너지솔루션
283,전기제품,377330,이지트로닉스
283,전기제품,378340,필에너지
283,전기제품,382480,지아이텍
283,전기제품,382840,원준
283,전기제품,382900,범한퓨얼셀
283,전기제품,393890,더블유씨피
283,전기제품,393970,대진첨단소재
283,전기제품,412540,제일엠앤에스
283,전기제품,413390,엠오티
283,전기제품,416180,신성에스티
283,전기제품,417200,LS머트리얼즈
283,전기제품,432470,케이엔에스
283,전기제품,450080,에코프로머티
283,전기제품,452190,한빛레이저
283,전기제품,452200,민테크
283,전기제품,452400,이닉스
283,전기제품,458650,성우
283,전기제품,469750,아이비젼웍스
328,전문소매,064240,홈캐스트
328,전문소매,064800,포니링크
328,전문소매,071840,롯데하이마트
328,전문소매,080420,모다이노칩
328,전문소매,178780,일월지엠엘
282,전자장비와기기,004270,남성
282,전자장비와기기,004710,한솔테크닉스
282,전자장비와기기,004770,써니전자
282,전자장비와기기,007810,코리아써키트
282,전자장비와기기,007815,코리아써우
282,전자장비와기기,008060,대덕
282,전자장비와기기,009150,삼성전기
282,전자장비와기기,009155,삼성전기우
282,전자장비와기기,011070,LG이노텍
282,전자장비와기기,011230,삼화전자
282,전자장비와기기,011690,와이투솔루션
282,전자장비와기기,015260,에이엔피
282,전자장비와기기,016920,카스
282,전자장비와기기,017250,인터엠
282,전자장비와기기,017900,광전자
282,전자장비와기기,020150,롯데에너지머티리얼즈
282,전자장비와기기,027040,서울전자통신
282,전자장비와기기,031330,에스에이엠티
282,전자장비와기기,032960,동일기연
282,전자장비와기기,033200,모아텍
282,전자장비와기기,037950,엘컴텍
282,전자장비와기기,044990,에이치엔에스하이텍
282,전자장비와기기,051370,인터플렉스
282,전자장비와기기,052960,태양3C
282,전자장비와기기,053450,세코닉스
282,전자장비와기기,054090,삼진엘앤디
282,전자장비와기기,055490,테이팩스
282,전자장비와기기,057540,옴니시스템
282,전자장비와기기,060230,제이케이시냅스
282,전자장비와기기,066900,디에이피
282,전자장비와기기,069510,에스텍
282,전자장비와기기,072950,빛샘전자
282,전자장비와기기,072990,에이치시티
282,전자장비와기기,078600,대주전자재료
282,전자장비와기기,081180,쎄크
282,전자장비와기기,082210,옵트론텍
282,전자장비와기기,083640,인콘
282,전자장비와기기,084850,아이티엠반도체
282,전자장비와기기,085670,뉴프렉스
282,전자장비와기기,089010,켐트로닉스
282,전자장비와기기,089980,상아프론테크
282,전자장비와기기,090460,비에이치
282,전자장비와기기,090470,제이스로보틱스
282,전자장비와기기,091340,S&K폴리텍
282,전자장비와기기,092300,현우산업
282,전자장비와기기,094840,슈프리마에이치큐
282,전자장비와기기,098460,고영
282,전자장비와기기,101140,인바이오젠
282,전자장비와기기,109740,디에스케이
282,전자장비와기기,114190,강원에너지
282,전자장비와기기,127980,화인써키트
282,전자장비와기기,131400,이브이첨단소재
282,전자장비와기기,140860,파크시스템스
282,전자장비와기기,143160,아이디스
282,전자장비와기기,161580,필옵틱스
282,전자장비와기기,168360,펨트론
282,전자장비와기기,187220,디티앤씨
282,전자장비와기기,191600,블루탑
282,전자장비와기기,203450,유니온바이오메트릭스
282,전자장비와기기,209640,와이제이링크
282,전자장비와기기,222800,심텍
282,전자장비와기기,225190,LK삼양
282,전자장비와기기,236200,슈프리마
282,전자장비와기기,238500,솔루믹스
282,전자장비와기기,248070,솔루엠
282,전자장비와기기,254120,자비스
282,전자장비와기기,262260,에이프로
282,전자장비와기기,263810,상신전자
282,전자장비와기기,264850,이랜시스
282,전자장비와기기,277880,티에스아이
282,전자장비와기기,290670,대보마그네틱
282,전자장비와기기,299030,하나기술
282,전자장비와기기,317770,엑스페릭스
282,전자장비와기기,318020,포인트모바일
282,전자장비와기기,320000,한울반도체
282,전자장비와기기,323280,태성
282,전자장비와기기,331380,포커스에이아이
282,전자장비와기기,333620,엔시스
282,전자장비와기기,336370,솔루스첨단소재
282,전자장비와기기,340930,성원에너텍
282,전자장비와기기,347000,센코
282,전자장비와기기,347890,엠엑스온
282,전자장비와기기,353200,대덕전자
282,전자장비와기기,355690,에이텀
282,전자장비와기기,360070,탑머티리얼
282,전자장비와기기,360350,코셈
282,전자장비와기기,361670,삼영에스앤씨
282,전자장비와기기,364950,에이아이코리아
282,전자장비와기기,368600,아이씨에이치
282,전자장비와기기,368770,파이버프로
282,전자장비와기기,370090,퓨런티어
282,전자장비와기기,372170,윤성에프앤씨
282,전자장비와기기,396300,HT로보틱스
282,전자장비와기기,417010,나노팀
282,전자장비와기기,417790,트루엔
282,전자장비와기기,446540,메가터치
282,전자장비와기기,455180,케이지에이
282,전자장비와기기,464080,에스오에스랩
282,전자장비와기기,493330,지에프아이
307,전자제품,008700,아남전자
307,전자제품,009140,경인전자
307,전자제품,028080,휴맥스홀딩스
307,전자제품,032540,TJ미디어
307,전자제품,032750,삼진
307,전자제품,038950,파인디지털
307,전자제품,066570,LG전자
307,전자제품,066575,LG전자우
307,전자제품,078890,가온그룹
307,전자제품,084730,팅크웨어
307,전자제품,089850,유비벨록스
307,전자제품,092600,앤씨앤
307,전자제품,115160,휴맥스
307,전자제품,154040,다산솔루에타
307,전자제품,175140,아고스
307,전자제품,297570,아틀라스링크
261,제약,000020,동화약품
261,제약,000100,유한양행
261,제약,000105,유한양행우
261,제약,000220,유유제약
261,제약,000225,유유제약1우
261,제약,000227,유유제약2우B
261,제약,000230,일동홀딩스
261,제약,000250,삼천당제약
261,제약,000520,삼일제약
261,제약,000640,동아쏘시오홀딩스
261,제약,001060,JW중외제약
261,제약,001065,JW중외제약우
261,제약,001067,JW중외제약2우B
261,제약,001360,삼성제약
261,제약,001540,안국약품
261,제약,001630,종근당홀딩스
261,제약,002210,동성제약
261,제약,002390,한독
261,제약,002620,제일파마홀딩스
261,제약,002720,국제약품
261,제약,002800,신신제약
261,제약,003000,부광약품
261,제약,003060,에이프로젠바이오로직스
261,제약,003090,대웅
261,제약,003120,일성아이에스
